VTYPE_1,VTYPE_2,VTYPE_3,VTYPE_4,VTYPE_5,VSEX_-,VSEX_F,VSEX_M,VAGE_1,VAGE_2,VAGE_3,VAGE_4,VAGE_5,VAGE_6,VSEAT_0,VSEAT_1,VSEAT_2,VSEAT_3,VSEAT_4,VSEAT_5,VSEAT_6,VSEAT_7,VSEAT_8,VSEAT_9,VSAFETY1_-,VSAFETY1_A,VSAFETY1_B,VSAFETY1_C,VSAFETY1_D,VSAFETY1_E,VSAFETY1_F,VSAFETY1_G,VSAFETY1_H,VSAFETY1_J,VSAFETY1_K,VSAFETY1_L,VSAFETY1_M,VSAFETY1_N,VSAFETY1_P,VSAFETY1_Q,VSAFETY1_R,VSAFETY1_S,VSAFETY1_T,VSAFETY1_U,VSAFETY1_V,VSAFETY1_W,VSAFETY1_X,VSAFETY1_Y,VSAFETY2_-,VSAFETY2_A,VSAFETY2_B,VSAFETY2_C,VSAFETY2_D,VSAFETY2_E,VSAFETY2_F,VSAFETY2_G,VSAFETY2_H,VSAFETY2_J,VSAFETY2_K,VSAFETY2_L,VSAFETY2_M,VSAFETY2_N,VSAFETY2_P,VSAFETY2_Q,VSAFETY2_R,VSAFETY2_S,VSAFETY2_T,VSAFETY2_U,VSAFETY2_V,VSAFETY2_W,VSAFETY2_X,VSAFETY2_Y,VEJECTED_0,VEJECTED_1,VEJECTED_2,VEJECTED_3,PTYPE_-,PTYPE_1,PTYPE_2,PTYPE_3,PTYPE_4,PTYPE_5,ATFAULT_N,ATFAULT_Y,PSEX_-,PSEX_F,PSEX_M,PAGE_1,PAGE_2,PAGE_3,PAGE_4,PAGE_5,PAGE_6,PSOBER_-,PSOBER_A,PSOBER_B,PSOBER_C,PSOBER_D,PSOBER_G,PSOBER_H,PDRUG_ ,PDRUG_-,PDRUG_E,PDRUG_F,PDRUG_G,PDRUG_H,PDRUG_I,PDIRECT_-,PDIRECT_E,PDIRECT_N,PDIRECT_S,PDIRECT_W,PSAFETY1_-,PSAFETY1_A,PSAFETY1_B,PSAFETY1_C,PSAFETY1_D,PSAFETY1_E,PSAFETY1_F,PSAFETY1_G,PSAFETY1_H,PSAFETY1_J,PSAFETY1_K,PSAFETY1_L,PSAFETY1_M,PSAFETY1_N,PSAFETY1_P,PSAFETY1_R,PSAFETY1_S,PSAFETY1_U,PSAFETY1_V,PSAFETY1_W,PSAFETY1_Y,PSAFETY2_-,PSAFETY2_A,PSAFETY2_B,PSAFETY2_C,PSAFETY2_D,PSAFETY2_E,PSAFETY2_F,PSAFETY2_G,PSAFETY2_H,PSAFETY2_J,PSAFETY2_K,PSAFETY2_L,PSAFETY2_M,PSAFETY2_N,PSAFETY2_P,PSAFETY2_Q,PSAFETY2_S,PSAFETY2_T,PSAFETY2_U,PSAFETY2_V,PSAFETY2_W,PSAFETY2_Y,INSURED_ ,INSURED_E,INSURED_N,INSURED_O,INSURED_Y,CELL_-,CELL_1,CELL_2,CELL_3,CELL_B,CELL_C,CELL_D,PVIOLCOD_ ,PVIOLCOD_-,PVIOLCOD_H,PVIOLCAT_-,PVIOLCAT_19,PVIOLCAT_20,PVIOLCAT_21,PVIOLCAT_22,PVIOLCAT_23,PVIOLCAT_24,PVIOLCAT_25,PVIOLCAT_26,PVIOLCAT_27,PVIOLCAT_28,PVIOLCAT_29,PVIOLCAT_30,PVIOLCAT_31,PVIOLCAT_33,PVIOLCAT_34,PVIOLCAT_35,PVIOLCAT_38,PVIOLCAT_39,PVIOLCAT_40,PVIOLCAT_43,PVIOLCAT_44,PVIOLCAT_47,PVIOLCAT_53,PVIOLCAT_61,PVIOLCAT_62,OAF1_-,OAF1_A,OAF1_E,OAF1_F,OAF1_G,OAF1_H,OAF1_I,OAF1_J,OAF1_K,OAF1_L,OAF1_M,OAF1_N,OAF1_O,OAF2_-,OAF2_E,OAF2_F,OAF2_G,OAF2_H,OAF2_I,OAF2_J,OAF2_K,OAF2_L,OAF2_M,OAF2_N,OAF2_O,MOVEMENT_-,MOVEMENT_A,MOVEMENT_B,MOVEMENT_C,MOVEMENT_D,MOVEMENT_E,MOVEMENT_F,MOVEMENT_G,MOVEMENT_H,MOVEMENT_I,MOVEMENT_J,MOVEMENT_K,MOVEMENT_L,MOVEMENT_M,MOVEMENT_N,MOVEMENT_O,MOVEMENT_P,MOVEMENT_Q,MOVEMENT_R,VEHYEAR_-1,VEHYEAR_0,VEHYEAR_1,VEHYEAR_10,VEHYEAR_11,VEHYEAR_12,VEHYEAR_13,VEHYEAR_14,VEHYEAR_15,VEHYEAR_16,VEHYEAR_17,VEHYEAR_18,VEHYEAR_19,VEHYEAR_2,VEHYEAR_20,VEHYEAR_2012,VEHYEAR_21,VEHYEAR_22,VEHYEAR_23,VEHYEAR_24,VEHYEAR_25,VEHYEAR_26,VEHYEAR_27,VEHYEAR_28,VEHYEAR_29,VEHYEAR_3,VEHYEAR_30,VEHYEAR_31,VEHYEAR_32,VEHYEAR_33,VEHYEAR_34,VEHYEAR_35,VEHYEAR_36,VEHYEAR_37,VEHYEAR_38,VEHYEAR_39,VEHYEAR_4,VEHYEAR_40,VEHYEAR_41,VEHYEAR_42,VEHYEAR_43,VEHYEAR_44,VEHYEAR_45,VEHYEAR_46,VEHYEAR_47,VEHYEAR_48,VEHYEAR_49,VEHYEAR_5,VEHYEAR_50,VEHYEAR_51,VEHYEAR_52,VEHYEAR_53,VEHYEAR_54,VEHYEAR_55,VEHYEAR_56,VEHYEAR_57,VEHYEAR_59,VEHYEAR_6,VEHYEAR_60,VEHYEAR_61,VEHYEAR_66,VEHYEAR_7,VEHYEAR_73,VEHYEAR_75,VEHYEAR_76,VEHYEAR_78,VEHYEAR_79,VEHYEAR_8,VEHYEAR_86,VEHYEAR_9,VEHYEAR_90,VEHYEAR_91,VEHMAKE_-,VEHMAKE_ACADIAN,VEHMAKE_ACURA,VEHMAKE_ALFA GOLD,VEHMAKE_ALFA ROMERO,VEHMAKE_AMERICAN MOTORS (AMC),VEHMAKE_ASTON MARTIN,VEHMAKE_AUDI,VEHMAKE_AUTOCAR,VEHMAKE_AVION,VEHMAKE_BATAVUS (MOPED),VEHMAKE_BENTLEY,VEHMAKE_BLUEBIRD (BUS),VEHMAKE_BMW,VEHMAKE_BUICK,VEHMAKE_BULTACO (MOTORCYCLE),VEHMAKE_CADILLAC,VEHMAKE_CHAMPION,VEHMAKE_CHEVROLET,VEHMAKE_CHRYSLER,VEHMAKE_CITROEN,VEHMAKE_CROWN (BUS),VEHMAKE_CUSHMAN,VEHMAKE_DAEWOO,VEHMAKE_DAIHATSU,VEHMAKE_DATSUN,VEHMAKE_DIAMOND REO,VEHMAKE_DODGE,VEHMAKE_DUCATI (MOTORCYCLE),VEHMAKE_FERRARI,VEHMAKE_FIAT,VEHMAKE_FLAIR,VEHMAKE_FORD,VEHMAKE_FREIGHTLINER,VEHMAKE_GILLIG (BUS),VEHMAKE_GMC,VEHMAKE_GRUMMAN,VEHMAKE_HARLEY-DAVIDSON,VEHMAKE_HINO,VEHMAKE_HODAKA (MOTORCYCLE),VEHMAKE_HOLIDAY RAMBLER,VEHMAKE_HONDA,VEHMAKE_HONEY,VEHMAKE_HUMMER,VEHMAKE_HYUNDAI,VEHMAKE_INFINITI,VEHMAKE_INTERNATIONAL HARVESTER,VEHMAKE_ISUZU,VEHMAKE_ITASCO,VEHMAKE_JAGUAR,VEHMAKE_JEEP,VEHMAKE_JOHN DEERE,VEHMAKE_JONWAY,VEHMAKE_KAWASAKI,VEHMAKE_KENWORTH,VEHMAKE_KIA,VEHMAKE_KTM,VEHMAKE_LAMBORGHINI,VEHMAKE_LANCIA,VEHMAKE_LAND ROVER,VEHMAKE_LEXUS,VEHMAKE_LINCOLN,VEHMAKE_LOTUS,VEHMAKE_MACK,VEHMAKE_MAICO,VEHMAKE_MASERATI,VEHMAKE_MAZDA,VEHMAKE_MERCEDES-BENZ,VEHMAKE_MERCURY,VEHMAKE_MG,VEHMAKE_MINI,VEHMAKE_MISSISSIPPI,VEHMAKE_MITSUBISHI,VEHMAKE_MOTO GUZZI,VEHMAKE_NABORS,VEHMAKE_NISSAN,VEHMAKE_OLDSMOBILE,VEHMAKE_OTHER - ATV,VEHMAKE_OTHER - AUTO,VEHMAKE_OTHER - BUS,VEHMAKE_OTHER - DOMESTIC,VEHMAKE_OTHER - MOPED,VEHMAKE_OTHER - MOTORCYCLE,VEHMAKE_OTHER - MOTORHOME,VEHMAKE_OTHER - SCHOOL BUS,VEHMAKE_OTHER - TRUCK,VEHMAKE_PETERBILT,VEHMAKE_PEUGEOT,VEHMAKE_PLYMOUTH,VEHMAKE_PONTIAC,VEHMAKE_PORSCHE,VEHMAKE_PUCH (MOPED),VEHMAKE_RAVENS,VEHMAKE_ROLLS ROYCE,VEHMAKE_ROVER,VEHMAKE_SAAB,VEHMAKE_SACHS (MOPED),VEHMAKE_SAFARI,VEHMAKE_SATURN,VEHMAKE_SCION,VEHMAKE_SMART,VEHMAKE_SPCNS (SPL CONSTRUCTED VEH),VEHMAKE_SPORTS COACH,VEHMAKE_STERLING,VEHMAKE_STUDEBAKER,VEHMAKE_SUBARU,VEHMAKE_SUZUKI,VEHMAKE_THOMAS (BUS),VEHMAKE_TIOGA,VEHMAKE_TOYOTA,VEHMAKE_TRIUMPH,VEHMAKE_UD,VEHMAKE_VESPA,VEHMAKE_VOLKSWAGEN,VEHMAKE_VOLVO,VEHMAKE_WHITE,VEHMAKE_WHITE GMC,VEHMAKE_WINNEBAGO,VEHMAKE_YAMAHA,VEHTYPE_-,VEHTYPE_A,VEHTYPE_B,VEHTYPE_C,VEHTYPE_D,VEHTYPE_E,VEHTYPE_F,VEHTYPE_G,VEHTYPE_H,VEHTYPE_I,VEHTYPE_J,VEHTYPE_K,VEHTYPE_L,VEHTYPE_M,VEHTYPE_N,VEHTYPE_O,CHPTYPE1_ ,CHPTYPE1_-,CHPTYPE1_01,CHPTYPE1_02,CHPTYPE1_03,CHPTYPE1_04,CHPTYPE1_05,CHPTYPE1_06,CHPTYPE1_07,CHPTYPE1_08,CHPTYPE1_09,CHPTYPE1_10,CHPTYPE1_11,CHPTYPE1_12,CHPTYPE1_13,CHPTYPE1_14,CHPTYPE1_15,CHPTYPE1_17,CHPTYPE1_18,CHPTYPE1_19,CHPTYPE1_20,CHPTYPE1_21,CHPTYPE1_22,CHPTYPE1_23,CHPTYPE1_24,CHPTYPE1_25,CHPTYPE1_26,CHPTYPE1_27,CHPTYPE1_41,CHPTYPE1_43,CHPTYPE1_45,CHPTYPE1_47,CHPTYPE1_48,CHPTYPE1_49,CHPTYPE1_55,CHPTYPE1_56,CHPTYPE1_59,CHPTYPE1_60,CHPTYPE1_64,CHPTYPE1_72,CHPTYPE1_77,CHPTYPE1_86,CHPTYPE1_94,CHPTYPE1_95,CHPTYPE1_96,CHPTYPE1_99,CHPTYPE2_ ,CHPTYPE2_-,CHPTYPE2_00,CHPTYPE2_01,CHPTYPE2_02,CHPTYPE2_07,CHPTYPE2_22,CHPTYPE2_28,CHPTYPE2_29,CHPTYPE2_30,CHPTYPE2_31,CHPTYPE2_32,CHPTYPE2_33,CHPTYPE2_34,CHPTYPE2_35,CHPTYPE2_36,CHPTYPE2_37,CHPTYPE2_40,CHPTYPE2_53,CHPTYPE2_54,CHPTYPE2_56,CHPTYPE2_94,CHPTYPE2_95,CHPTYPE2_98,CHPTYPE2_99,PRACE_ ,PRACE_A,PRACE_B,PRACE_H,PRACE_O,PRACE_W,CHPTYPE_0,CHPTYPE_1,CHPTYPE_2,CHPTYPE_3,CHPTYPE_4,CHPTYPE_5,CHPTYPE_A,CHPTYPE_S,DAYWEEK_1,DAYWEEK_2,DAYWEEK_3,DAYWEEK_4,DAYWEEK_5,DAYWEEK_6,DAYWEEK_7,VIOLCAT_-,VIOLCAT_00,VIOLCAT_01,VIOLCAT_02,VIOLCAT_03,VIOLCAT_04,VIOLCAT_05,VIOLCAT_06,VIOLCAT_07,VIOLCAT_08,VIOLCAT_09,VIOLCAT_10,VIOLCAT_11,VIOLCAT_12,VIOLCAT_13,VIOLCAT_14,VIOLCAT_15,VIOLCAT_16,VIOLCAT_17,VIOLCAT_18,VIOLCAT_21,VIOLCAT_22,VIOLCAT_24,WEATHER1_-,WEATHER1_A,WEATHER1_B,WEATHER1_C,WEATHER1_D,WEATHER1_E,WEATHER1_F,WEATHER1_G,TIMECAT_1200,TIMECAT_1500,TIMECAT_1800,TIMECAT_2100,TIMECAT_2400,TIMECAT_2500,TIMECAT_300,TIMECAT_600,TIMECAT_900,MONTH__1,MONTH__10,MONTH__11,MONTH__12,MONTH__2,MONTH__3,MONTH__4,MONTH__5,MONTH__6,MONTH__7,MONTH__8,MONTH__9,CRASHTYP_-,CRASHTYP_A,CRASHTYP_B,CRASHTYP_C,CRASHTYP_D,CRASHTYP_E,CRASHTYP_F,CRASHTYP_G,CRASHTYP_H,INVOLVE_-,INVOLVE_A,INVOLVE_B,INVOLVE_C,INVOLVE_D,INVOLVE_E,INVOLVE_F,INVOLVE_G,INVOLVE_H,INVOLVE_I,INVOLVE_J,DIRECT_ ,DIRECT_E,DIRECT_N,DIRECT_S,DIRECT_W,INTERSECT__-,INTERSECT__N,INTERSECT__Y,SHIFT_1,SHIFT_2,SHIFT_3,SHIFT_4,SHIFT_5,POP_1,POP_2,POP_3,POP_4,POP_5,POP_6,POP_7,POP_9,SPECIAL_0,SPECIAL_1,BEATTYPE_0,BEATTYPE_1,BEATTYPE_2,BEATTYPE_3,BEATTYPE_4,STATEHW_ ,STATEHW_N,STATEHW_Y,HITRUN_F,HITRUN_M,HITRUN_N,ROADSURF_-,ROADSURF_A,ROADSURF_B,ROADSURF_C,ROADSURF_D,RDCOND1_-,RDCOND1_A,RDCOND1_B,RDCOND1_C,RDCOND1_D,RDCOND1_E,RDCOND1_F,RDCOND1_G,RDCOND1_H,LIGHTING_-,LIGHTING_A,LIGHTING_B,LIGHTING_C,LIGHTING_D,LIGHTING_E,RIGHTWAY_-,RIGHTWAY_A,RIGHTWAY_B,RIGHTWAY_C,RIGHTWAY_D,Label
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,FALSE
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,TRUE
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,FALSE
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,FALSE
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,FALSE
